Borough,Total Units,Age,Has Elevator,Gross SqFt,Estimated Gross Income,Estimated Expense,Net Operating Income,Full Market Value
4,24,13.0,0,20298.0,498316.0,173345.0,324971.0,2616001.0
1,5,116.0,1,8800.0,258456.0,118712.0,139744.0,1118000.0
1,30,7.0,0,24975.0,1279719.0,276224.0,1003496.0,8122000.0
3,10,13.0,0,11756.0,294605.0,149654.0,144951.0,1160000.0
1,23,30.0,0,32962.0,1726879.0,548158.0,1178721.0,9486996.0
1,15,100.0,0,14000.0,730100.0,220360.0,509740.0,4091000.0
1,9,101.0,0,5597.0,294682.0,80317.0,214365.0,1732000.0
3,14,14.0,0,16637.0,429068.0,121783.0,307285.0,2457998.0
5,67,50.0,0,108864.0,1624251.0,974333.0,649918.0,4534998.0
4,16,11.0,0,10684.0,349901.0,84297.0,265604.0,2138000.0
4,11,6.0,0,10743.0,412746.0,106463.0,306283.0,2450000.0
3,18,12.0,0,19130.0,609099.0,327888.0,281211.0,2262998.0
3,36,5.0,0,61323.0,1210516.0,496103.0,714413.0,5145001.0
1,119,60.0,0,94250.0,4395820.0,968890.0,3426930.0,27832000.0
3,12,17.0,1,15335.0,243980.0,138168.0,105812.0,728004.0
4,64,77.0,0,66324.0,1147405.0,458962.0,688443.0,5171004.0
1,26,17.0,0,85000.0,4255100.0,1166200.0,3088900.0,24853000.0
1,15,14.0,0,20184.0,662439.0,250483.0,411956.0,3346001.0
1,103,87.0,0,121921.0,4752481.0,1385023.0,3367458.0,25646003.0
1,24,88.0,0,17842.0,673714.0,277086.0,396628.0,3174000.0
3,22,7.0,0,29596.0,460973.0,201898.0,259075.0,1772999.0
1,33,76.0,0,45120.0,1151462.0,480979.0,670483.0,5350998.0
3,10,15.0,0,8466.0,167288.0,44193.0,123096.0,948000.0
1,10,117.0,0,22500.0,981450.0,238050.0,743400.0,5946999.0
4,15,14.0,1,11925.0,280357.0,88245.0,192112.0,1516000.0
1,34,106.0,0,35328.0,1269335.0,296755.0,972580.0,7797000.0
1,9,94.0,0,5597.0,219495.0,71615.0,147880.0,1128000.0
3,47,93.0,0,68505.0,2083237.0,640522.0,1442715.0,11612000.0
3,15,14.0,0,19789.0,441295.0,105080.0,336215.0,2626002.0
1,14,112.0,0,9285.0,342709.0,105292.0,237417.0,1792999.0
3,13,2.0,0,18200.0,663390.0,199108.0,464282.0,3786000.0
3,9,13.0,0,7353.0,213163.0,70368.0,142795.0,1156000.0
4,83,3.0,0,56131.0,2119507.0,606776.0,1512731.0,12051000.0
1,37,101.0,0,59951.0,1848289.0,522773.0,1325516.0,10107000.0
3,18,86.0,0,10819.0,233366.0,68160.0,165206.0,1298000.0
3,43,19.0,1,28528.0,727749.0,371435.0,356314.0,2868005.0
1,15,116.0,0,18567.0,426855.0,137210.0,289645.0,2274998.0
3,26,10.0,0,13950.0,276489.0,96674.0,179815.0,1385000.0
3,1,16.0,0,81007.0,1915816.0,919429.0,996386.0,7838000.0
3,8,12.0,0,14497.0,445493.0,149609.0,295884.0,2367002.0
1,19,105.0,0,45510.0,1811753.0,468298.0,1343455.0,10861000.0
1,28,27.0,0,43106.0,1297491.0,430198.0,867293.0,6605001.0
1,25,117.0,0,12142.0,513971.0,220984.0,292987.0,2344000.0
3,8,8.0,0,9079.0,194200.0,107495.0,86705.0,635000.0
3,24,10.0,0,29021.0,777182.0,253934.0,523248.0,4186999.0
1,54,6.0,0,67413.0,1483086.0,563573.0,919513.0,6765990.0
1,22,9.0,0,49658.0,2272847.0,656479.0,1616368.0,12308004.0
1,20,98.0,0,17565.0,548379.0,227467.0,320912.0,2546002.0
4,45,5.0,0,34362.0,1279985.0,452204.0,827781.0,6622008.0
1,35,32.0,0,24582.0,1136180.0,375121.0,761059.0,6137000.0
1,90,120.0,0,73507.0,2802822.0,1007781.0,1795041.0,13668992.0
3,35,6.0,0,38813.0,1278888.0,372993.0,905895.0,7306000.0
3,53,103.0,1,63540.0,1436004.0,416187.0,1019817.0,8160005.0
4,15,14.0,0,15610.0,432709.0,122539.0,310170.0,2502991.0
3,27,19.0,0,36290.0,942814.0,276530.0,666284.0,5362999.0
4,25,27.0,0,17892.0,592404.0,122739.0,469665.0,3779996.0
3,20,11.0,0,25423.0,565153.0,176436.0,388717.0,2951000.0
3,14,13.0,0,25452.0,624847.0,181727.0,443120.0,3544997.0
3,18,12.0,0,15376.0,340578.0,134694.0,205884.0,1606006.0
4,65,89.0,0,61050.0,1440780.0,556776.0,884004.0,7110003.0
4,14,15.0,1,9295.0,261282.0,62741.0,198541.0,1587000.0
3,104,19.0,0,153893.0,3485676.0,1443516.0,2042160.0,15987997.0
3,24,14.0,0,22602.0,448424.0,118208.0,330215.0,2543000.0
1,7,84.0,0,23079.0,900779.0,230507.0,670272.0,5110999.0
3,12,9.0,1,13550.0,330756.0,153251.0,177505.0,1365998.0
1,24,11.0,0,28144.0,1452230.0,272434.0,1179796.0,9582000.0
3,10,13.0,1,9082.0,235042.0,64028.0,171014.0,1376001.0
4,16,10.0,0,20640.0,393605.0,195667.0,197938.0,1516000.0
4,14,33.0,1,19398.0,436261.0,196502.0,239759.0,1881000.0
3,15,8.0,0,28232.0,553912.0,260017.0,293895.0,2289999.0
1,12,104.0,1,7690.0,145649.0,72901.0,72748.0,524000.0
4,41,17.0,0,35180.0,1070527.0,353207.0,717320.0,5825993.0
1,84,63.0,0,96152.0,4009538.0,1322090.0,2687448.0,21631000.0
1,23,10.0,0,26026.0,1487646.0,502302.0,985344.0,7882001.0
3,21,6.0,0,32287.0,1062565.0,254744.0,807821.0,6561006.0
1,35,22.0,0,23604.0,879485.0,254923.0,624562.0,4715001.0
3,8,107.0,1,6450.0,135257.0,68370.0,66887.0,522000.0
1,28,106.0,0,19747.0,665671.0,187004.0,478667.0,3830000.0
1,99,89.0,0,115824.0,3451555.0,1542776.0,1908779.0,15072003.0
4,47,29.0,0,36805.0,854980.0,397862.0,457118.0,3679000.0
3,12,97.0,0,11680.0,322251.0,150322.0,171929.0,1375000.0
4,83,54.0,0,77620.0,1329631.0,694699.0,634932.0,4707996.0
3,39,92.0,0,38494.0,1202938.0,300253.0,902684.0,7275000.0
4,29,10.0,0,43677.0,1635267.0,541595.0,1093672.0,8841000.0
1,95,61.0,0,50038.0,2131619.0,532905.0,1598714.0,12789000.0
3,19,6.0,0,23083.0,660866.0,280228.0,380639.0,3078000.0
3,32,9.0,0,40038.0,1176316.0,550923.0,625393.0,5002997.0
4,30,16.0,0,20352.0,623382.0,174620.0,448762.0,3641000.0
3,49,108.0,0,71187.0,1870082.0,580174.0,1289908.0,10382000.0
4,31,54.0,0,26930.0,600270.0,265799.0,334471.0,2662000.0
3,20,8.0,0,22300.0,562406.0,200700.0,361706.0,2794995.0
4,12,29.0,1,10562.0,219267.0,85130.0,134137.0,1044999.0
4,29,13.0,0,43677.0,1638324.0,475206.0,1163119.0,9404000.0
3,15,17.0,0,15000.0,496650.0,159000.0,337650.0,2749000.0
3,27,5.0,0,30456.0,480596.0,158980.0,321616.0,3030072.0
1,25,117.0,0,15170.0,437048.0,224213.0,212835.0,1703000.0
3,44,7.0,0,95773.0,1745942.0,591877.0,1154065.0,8704007.0
4,14,12.0,0,13640.0,332816.0,125488.0,207328.0,1641000.0
1,21,12.0,0,24395.0,967750.0,340554.0,627195.0,5071000.0
1,14,113.0,1,6846.0,188128.0,65653.0,122475.0,933001.0
4,54,13.0,0,57183.0,1243730.0,561537.0,682193.0,5328000.0
3,66,6.0,0,59273.0,2059737.0,659708.0,1400028.0,11405000.0
1,32,21.0,0,25805.0,931819.0,261147.0,670672.0,4066698.0
4,32,7.0,0,29059.0,1104242.0,530036.0,574206.0,4642000.0
3,10,11.0,0,7940.0,188734.0,56453.0,132281.0,1065005.0
1,40,121.0,0,22777.0,943423.0,337555.0,605868.0,4935000.0
4,25,13.0,0,21348.0,673102.0,161604.0,511498.0,4156000.0
1,60,94.0,0,32638.0,1131124.0,272106.0,859018.0,6550000.0
3,26,16.0,1,23450.0,399354.0,180565.0,218789.0,1636000.0
4,32,28.0,0,34650.0,759182.0,273389.0,485793.0,3796000.0
1,10,117.0,0,14608.0,714477.0,241908.0,472569.0,3779997.0
3,16,107.0,1,16104.0,511463.0,194858.0,316605.0,2571000.0
3,65,10.0,0,36200.0,1186274.0,348968.0,837306.0,6799993.0
3,27,6.0,0,40551.0,860087.0,302105.0,557982.0,4340000.0
3,27,6.0,0,61492.0,1062089.0,389323.0,672766.0,4730995.0
1,16,30.0,0,13319.0,632120.0,118939.0,513181.0,4131002.0
3,10,11.0,0,18745.0,330287.0,143774.0,186513.0,1392999.0
4,85,84.0,0,61600.0,1084776.0,471856.0,612920.0,4576991.0
1,24,104.0,0,70181.0,3334299.0,689177.0,2645122.0,21168997.0
1,62,16.0,0,97866.0,4497921.0,601876.0,3896045.0,31166000.0
3,25,120.0,1,19915.0,691250.0,223845.0,467405.0,3775000.0
3,11,22.0,0,21259.0,991095.0,287847.0,703248.0,5671000.0
3,15,32.0,1,11800.0,458194.0,153282.0,304912.0,2465000.0
1,45,112.0,0,21494.0,637082.0,216660.0,420422.0,2940321.0
3,18,13.0,0,20856.0,529951.0,220239.0,309712.0,2468994.0
1,36,87.0,0,33280.0,1232358.0,554445.0,677913.0,5425002.0
4,14,10.0,1,9996.0,274190.0,107957.0,166233.0,1338000.0
4,26,4.0,0,28100.0,565091.0,165509.0,399582.0,2719999.0
1,17,30.0,0,25633.0,878443.0,207371.0,671072.0,5323007.0
4,18,9.0,0,16170.0,706306.0,300924.0,405382.0,3243001.0
3,1,111.0,1,4645.0,160067.0,56019.0,104048.0,848000.0
3,36,14.0,0,61323.0,1541047.0,693563.0,847484.0,6782000.0
2,9,15.0,1,9973.0,192579.0,67417.0,125161.0,967000.0
1,79,29.0,0,71011.0,3698963.0,1295951.0,2403012.0,19222997.0
3,98,10.0,0,104962.0,3707258.0,988742.0,2718516.0,22078000.0
1,34,101.0,0,35328.0,919235.0,291103.0,628132.0,4782000.0
3,32,8.0,0,31998.0,910343.0,255024.0,655319.0,5243000.0
3,14,12.0,0,13881.0,354243.0,172541.0,181702.0,1454001.0
1,36,107.0,0,49157.0,1790790.0,466992.0,1323798.0,10325000.0
1,1,121.0,0,4581.0,367534.0,73525.0,294009.0,2301000.0
3,19,115.0,0,29440.0,730701.0,335910.0,394791.0,3043997.0
3,17,10.0,0,20790.0,640956.0,196258.0,444698.0,3579001.0
3,45,71.0,0,48243.0,1208487.0,385944.0,822543.0,6621003.0
1,34,3.0,0,36849.0,962196.0,413445.0,548751.0,4083000.0
3,110,56.0,0,109200.0,2004912.0,834288.0,1170624.0,8959000.0
1,16,117.0,0,26783.0,1398340.0,307737.0,1090603.0,8725000.0
4,72,13.0,0,50798.0,2034460.0,508488.0,1525972.0,12440000.0
3,26,13.0,0,13950.0,252356.0,57893.0,194463.0,1472000.0
1,12,108.0,1,14653.0,526922.0,225070.0,301852.0,2415997.0
3,18,16.0,0,24200.0,615648.0,175934.0,439714.0,3496000.0
3,16,6.0,1,13168.0,511840.0,199627.0,312213.0,2524000.0
1,12,13.0,0,10950.0,298278.0,106763.0,191515.0,1542000.0
4,48,12.0,0,58876.0,1609081.0,637627.0,971454.0,7823010.0
1,51,104.0,0,61406.0,2475890.0,665641.0,1810249.0,13787000.0
3,14,12.0,0,11602.0,371148.0,138644.0,232504.0,1875000.0
3,44,11.0,0,43528.0,912782.0,357365.0,555417.0,4287998.0
1,75,31.0,0,48861.0,1778052.0,746596.0,1031456.0,8202000.0
3,12,8.0,0,19028.0,351257.0,73829.0,277428.0,2037996.0
4,15,13.0,0,15610.0,392279.0,126597.0,265682.0,2137997.0
4,66,79.0,0,93800.0,1770006.0,800114.0,969892.0,7463000.0
1,19,32.0,0,41346.0,1418581.0,458941.0,959641.0,7754000.0
3,16,11.0,1,25340.0,622097.0,123152.0,498945.0,3953000.0
4,15,60.0,1,12208.0,240376.0,115488.0,124888.0,950999.0
1,35,29.0,0,24582.0,1088737.0,403391.0,685346.0,5481998.0
1,83,86.0,0,78982.0,2968144.0,1157876.0,1810268.0,13802996.0
1,43,48.0,0,29535.0,1119672.0,395769.0,723903.0,5513004.0
3,13,19.0,0,17330.0,501184.0,215585.0,285598.0,2289000.0
3,10,11.0,0,9194.0,257432.0,108121.0,149311.0,1206000.0
4,22,4.0,0,28988.0,643534.0,249877.0,393657.0,3148001.0
4,13,25.0,1,10170.0,160403.0,73366.0,87037.0,598000.0
4,86,96.0,0,108735.0,1945269.0,923160.0,1022109.0,7726000.0
1,22,99.0,0,42940.0,1564304.0,407930.0,1156374.0,8730998.0
3,16,104.0,1,16104.0,438673.0,223685.0,214988.0,1720000.0
4,24,29.0,0,25333.0,543900.0,263717.0,280183.0,2200001.0
4,108,68.0,0,66880.0,1443270.0,721635.0,721635.0,5601000.0
3,14,36.0,0,14820.0,362497.0,184213.0,178284.0,1419999.0
4,65,81.0,0,51890.0,1104219.0,490361.0,613858.0,4842008.0
4,25,30.0,0,17892.0,627830.0,138126.0,489704.0,3989000.0
3,24,91.0,0,20471.0,546166.0,259163.0,287003.0,2296998.0
4,13,28.0,1,10170.0,183467.0,83801.0,99666.0,749999.0
3,16,14.0,0,17766.0,395826.0,205197.0,190629.0,1496000.0
1,40,17.0,0,54638.0,2713869.0,703191.0,2010678.0,16083997.0
3,12,10.0,1,16000.0,261600.0,89920.0,171680.0,1227004.0
3,18,10.0,0,15740.0,280644.0,38248.0,242396.0,1718999.0
3,12,90.0,0,38800.0,743402.0,332054.0,411348.0,2971002.0
4,63,53.0,1,53790.0,735309.0,360301.0,375008.0,2285931.0
3,16,112.0,1,13385.0,404361.0,127961.0,276400.0,2242000.0
3,8,6.0,1,8400.0,150948.0,33180.0,117768.0,830000.0
2,40,10.0,1,48023.0,848566.0,468224.0,380342.0,2842015.0
3,60,10.0,0,51102.0,1551457.0,543214.0,1008243.0,8190000.0
1,142,90.0,0,122945.0,4944848.0,1624103.0,3320745.0,26569000.0
3,30,117.0,0,34727.0,1047019.0,327128.0,719891.0,5759000.0
1,7,113.0,0,18493.0,1204079.0,565886.0,638193.0,5057000.0
1,15,97.0,0,14000.0,711480.0,224140.0,487340.0,3899001.0
4,13,24.0,0,15630.0,371213.0,132542.0,238671.0,1884000.0
3,24,12.0,1,25671.0,699535.0,240537.0,458998.0,3694998.0
1,41,10.0,0,39643.0,1072726.0,408166.0,664560.0,5060002.0
4,8,16.0,0,8610.0,159716.0,62853.0,96863.0,694000.0
3,21,5.0,0,16143.0,462820.0,151098.0,311721.0,2500000.0
4,8,12.0,1,5812.0,163027.0,53354.0,109672.0,879000.0
2,111,5.0,0,97406.0,1351995.0,629243.0,722752.0,4940000.0
1,75,115.0,0,81272.0,3057453.0,1200387.0,1857066.0,14923001.0
1,28,22.0,1,36188.0,859827.0,422676.0,437151.0,3460007.0
1,43,32.0,0,43065.0,1959888.0,574918.0,1384970.0,11254000.0
3,49,119.0,0,48022.0,1199590.0,611800.0,587790.0,4731004.0
4,95,77.0,0,84954.0,1406838.0,545405.0,861433.0,6176007.0
1,134,12.0,0,161156.0,4792779.0,2017673.0,2775106.0,22538000.0
4,44,9.0,0,32057.0,895993.0,403918.0,492075.0,3938003.0
3,14,16.0,0,22462.0,483382.0,108491.0,374891.0,2945000.0
3,30,89.0,0,25167.0,681271.0,314336.0,366935.0,2932000.0
2,65,93.0,0,57818.0,727929.0,439995.0,287934.0,1981000.0
3,12,14.0,1,14095.0,312768.0,93168.0,219600.0,1751998.0
4,17,14.0,0,12607.0,357030.0,110311.0,246719.0,1974000.0
3,16,89.0,1,27429.0,646227.0,312142.0,334085.0,2634001.0
3,8,10.0,0,10480.0,318278.0,140956.0,177322.0,1418999.0
3,20,20.0,0,27584.0,837726.0,293218.0,544508.0,4374000.0
3,14,2.0,0,23899.0,761422.0,236839.0,524583.0,4263000.0
4,33,7.0,0,23572.0,599200.0,239727.0,359473.0,2876002.0
3,39,111.0,1,51550.0,1238747.0,502613.0,736134.0,5651996.0
3,16,17.0,0,19289.0,568254.0,199255.0,368999.0,2989000.0
3,15,4.0,0,24043.0,429408.0,62752.0,366656.0,2581003.0
1,20,11.0,0,36967.0,1414727.0,420315.0,994412.0,7922999.0
3,48,12.0,1,32139.0,790619.0,248113.0,542506.0,4339991.0
3,17,5.0,0,13159.0,362530.0,128958.0,233572.0,1868000.0
4,12,7.0,1,10364.0,265215.0,94105.0,171110.0,1358000.0
3,22,5.0,0,35741.0,626897.0,165838.0,461059.0,3230000.0
3,12,14.0,0,19600.0,367696.0,129164.0,238532.0,1839000.0
3,16,101.0,1,11732.0,319932.0,86699.0,233233.0,1865996.0
3,25,112.0,0,29054.0,443655.0,126385.0,317270.0,2140002.0
2,16,4.0,0,11684.0,220828.0,80269.0,140559.0,1074000.0
2,128,57.0,0,109764.0,1297410.0,619069.0,678341.0,4188002.0
1,52,59.0,0,90629.0,5542870.0,1551568.0,3991301.0,31950000.0
1,16,29.0,0,13319.0,606015.0,163291.0,442724.0,3542003.0
1,34,11.0,0,27897.0,852811.0,326116.0,526695.0,4278011.0
1,16,108.0,0,11118.0,317530.0,92391.0,225139.0,1767000.0
4,6,4.0,1,5691.0,141535.0,29992.0,111544.0,884000.0
4,23,3.0,0,21009.0,718298.0,114709.0,603589.0,4858002.0
4,10,5.0,0,8628.0,291368.0,105693.0,185675.0,1498000.0
4,39,19.0,0,37552.0,1408200.0,466020.0,942180.0,7617000.0
4,29,6.0,0,21774.0,1024249.0,362755.0,661494.0,5294001.0
2,110,44.0,0,79920.0,955843.0,471528.0,484315.0,3004000.0
1,55,4.0,0,44477.0,1908508.0,360264.0,1548244.0,11790004.0
3,8,10.0,0,10624.0,289398.0,128019.0,161379.0,1299000.0
3,12,27.0,1,22128.0,342138.0,108148.0,233990.0,1598004.0
3,103,87.0,0,107974.0,2785729.0,682396.0,2103333.0,16825000.0
3,151,20.0,0,88448.0,1779574.0,857061.0,922513.0,7059000.0
1,74,29.0,0,47161.0,2129791.0,508396.0,1621395.0,13051001.0
1,40,105.0,0,25528.0,1317755.0,383941.0,933814.0,7472000.0
1,14,116.0,0,55210.0,1663477.0,705032.0,958445.0,7668996.0
1,30,93.0,0,18869.0,883447.0,336434.0,547012.0,4411000.0
3,35,6.0,0,29315.0,636429.0,319240.0,317189.0,2348999.0
4,24,30.0,0,19448.0,345202.0,120578.0,224624.0,1680003.0
3,19,109.0,0,15637.0,577162.0,173102.0,404060.0,3266000.0
1,60,76.0,0,47400.0,948948.0,516660.0,432288.0,3338003.0
3,10,8.0,0,14433.0,205815.0,68412.0,137403.0,906998.0
3,22,24.0,0,34813.0,775982.0,310532.0,465450.0,3635000.0
3,20,9.0,0,19032.0,309080.0,113431.0,195649.0,1354000.0
2,24,79.0,0,35000.0,592550.0,310100.0,282450.0,2111000.0
3,57,111.0,0,52396.0,1704966.0,593647.0,1111319.0,9038000.0
1,17,108.0,0,22751.0,1056784.0,374481.0,682303.0,5492000.0
1,36,14.0,0,34168.0,1889832.0,369014.0,1520818.0,12351003.0
3,12,27.0,1,22750.0,405178.0,165848.0,239330.0,1699002.0
3,12,18.0,0,13669.0,333250.0,87755.0,245495.0,1954002.0
1,123,34.0,0,132774.0,5989435.0,2217326.0,3772109.0,30678000.0
3,2,119.0,1,1954.0,57643.0,13404.0,44239.0,359002.0
1,76,12.0,0,72649.0,2422844.0,969138.0,1453706.0,11628996.0
1,56,114.0,1,38255.0,1951388.0,975885.0,975503.0,7843000.0
1,44,32.0,0,43542.0,2360412.0,835571.0,1524841.0,12197999.0
1,35,112.0,0,92152.0,3820622.0,1069885.0,2750737.0,20767999.0
4,11,47.0,0,12655.0,181057.0,87560.0,93497.0,623003.0
3,49,104.0,0,54046.0,1492210.0,547486.0,944724.0,7203000.0
3,4,24.0,0,9696.0,231444.0,111116.0,120328.0,950000.0
4,10,32.0,1,9214.0,173684.0,59430.0,114254.0,872000.0
4,12,22.0,1,8730.0,193981.0,45134.0,148847.0,1187999.0
4,17,27.0,0,16145.0,255414.0,110755.0,144659.0,994998.0
3,13,101.0,0,45574.0,1471129.0,291674.0,1179455.0,9435001.0
1,10,104.0,0,27100.0,1508657.0,414901.0,1093756.0,8748999.0
1,28,10.0,0,17793.0,577315.0,183908.0,393407.0,3000000.0
4,65,11.0,0,53487.0,2687722.0,925325.0,1762397.0,14185000.0
1,57,28.0,0,60115.0,2292786.0,685912.0,1606874.0,12252000.0
3,92,101.0,0,114749.0,2605950.0,1187652.0,1418298.0,11224000.0
1,32,23.0,0,25805.0,990912.0,271727.0,719185.0,5483999.0
1,11,97.0,0,37403.0,1155753.0,306331.0,849422.0,6413001.0
3,14,35.0,0,14820.0,345306.0,120783.0,224523.0,1782000.0
4,16,9.0,1,14000.0,322578.0,103466.0,219112.0,1642000.0
3,28,74.0,0,70000.0,813400.0,414400.0,399000.0,1263549.0
4,10,12.0,0,6569.0,182290.0,78631.0,103659.0,830000.0
2,85,9.0,0,97370.0,1771160.0,896778.0,874382.0,6590000.0
1,80,13.0,0,43850.0,1459328.0,321421.0,1137907.0,9009000.0
2,16,7.0,1,18300.0,277440.0,148375.0,129065.0,876000.0
3,24,14.0,0,30010.0,1129877.0,361621.0,768256.0,6264000.0
1,8,47.0,0,17000.0,621520.0,242250.0,379270.0,3035000.0
1,135,9.0,0,164085.0,3431017.0,1424258.0,2006759.0,14721000.0
3,16,108.0,1,11174.0,289295.0,106265.0,183030.0,1457000.0
3,10,5.0,0,10709.0,259586.0,128080.0,131506.0,994000.0
4,20,68.0,1,22736.0,495872.0,181888.0,313984.0,2441995.0
1,22,109.0,0,58449.0,2365431.0,528963.0,1836468.0,14847000.0
3,12,5.0,0,11679.0,270018.0,146221.0,123797.0,926003.0
4,26,14.0,0,12444.0,354778.0,120333.0,234445.0,1880000.0
1,20,92.0,0,31962.0,1407606.0,394091.0,1013515.0,8157002.0
3,10,5.0,0,7802.0,234216.0,71232.0,162984.0,1310000.0
1,12,98.0,0,51647.0,1293757.0,353265.0,940492.0,7130998.0
3,29,10.0,0,95171.0,1419000.0,644308.0,774692.0,5478009.0
4,14,32.0,1,19398.0,462448.0,192816.0,269632.0,2128999.0
3,16,101.0,1,16104.0,311612.0,113211.0,198401.0,1116000.0
1,91,26.0,0,81223.0,2902098.0,841470.0,2060628.0,15558003.0
1,15,115.0,0,18567.0,359271.0,91721.0,267550.0,1981998.0
4,60,76.0,0,58926.0,779002.0,367698.0,411304.0,2647006.0
3,21,9.0,0,25438.0,680721.0,243950.0,436771.0,3494999.0
2,28,18.0,1,35410.0,840988.0,487950.0,353038.0,2780000.0
4,9,30.0,1,8100.0,165726.0,91530.0,74196.0,576003.0
3,88,60.0,0,75324.0,1281261.0,567943.0,713318.0,5274014.0
1,25,31.0,0,27950.0,1118000.0,320866.0,797134.0,6078007.0
5,48,46.0,1,38424.0,710076.0,375402.0,334674.0,2512004.0
4,114,3.0,0,102272.0,2418733.0,682154.0,1736579.0,13701000.0
4,73,15.0,0,71589.0,2041718.0,663630.0,1378088.0,11145000.0
1,13,7.0,0,22052.0,551300.0,238162.0,313138.0,2416002.0
3,10,17.0,0,9906.0,270533.0,116296.0,154236.0,1243000.0
1,59,72.0,0,53435.0,1698164.0,531678.0,1166486.0,8883004.0
3,10,10.0,1,16254.0,298911.0,143523.0,155388.0,1174001.0
1,19,6.0,0,29315.0,651379.0,235986.0,415393.0,3085000.0
3,10,9.0,0,18585.0,312971.0,139759.0,173212.0,1278002.0
1,31,118.0,0,49780.0,1357501.0,438064.0,919437.0,7355003.0
1,6,116.0,0,3800.0,133380.0,57000.0,76380.0,610998.0
4,70,87.0,0,53175.0,894404.0,318518.0,575886.0,4220999.0
1,128,18.0,0,112798.0,4676605.0,1400951.0,3275654.0,26203014.0
2,73,31.0,0,99590.0,1703985.0,858466.0,845519.0,5939988.0
4,48,54.0,1,37660.0,837935.0,343459.0,494476.0,3858999.0
3,10,14.0,0,12951.0,447846.0,192581.0,255265.0,2073001.0
3,12,15.0,0,13669.0,284725.0,96503.0,188222.0,1381999.0
3,59,13.0,0,54200.0,2143610.0,771808.0,1371802.0,11091000.0
1,9,99.0,0,16028.0,423179.0,162797.0,260382.0,1979000.0
1,12,116.0,0,20363.0,824294.0,365516.0,458778.0,3671000.0
2,16,6.0,1,21861.0,396121.0,182102.0,214019.0,1512000.0
3,28,11.0,0,24885.0,711960.0,289661.0,422299.0,3378002.0
3,18,13.0,0,24200.0,588544.0,157542.0,431002.0,3447998.0
3,28,32.0,1,34890.0,850967.0,251208.0,599759.0,4748000.0
1,30,103.0,0,19715.0,589676.0,197150.0,392526.0,2989000.0
4,67,73.0,0,63998.0,949616.0,475532.0,474084.0,3197002.0
3,37,14.0,1,34000.0,1341980.0,469540.0,872440.0,7111000.0
1,46,105.0,0,63300.0,1549584.0,626670.0,922914.0,7317000.0
4,18,6.0,0,17040.0,408790.0,74465.0,334325.0,2643000.0
3,34,5.0,0,30712.0,677507.0,359023.0,318484.0,2345012.0
3,103,83.0,0,107974.0,2051506.0,608973.0,1442533.0,10388004.0
3,53,105.0,1,63540.0,1319090.0,329137.0,989953.0,7675000.0
4,30,13.0,0,26598.0,770810.0,207996.0,562814.0,4562998.0
1,12,12.0,0,11743.0,543818.0,164637.0,379181.0,3081000.0
1,20,27.0,0,15764.0,569880.0,167652.0,402228.0,3067000.0
1,20,108.0,0,28600.0,1019876.0,209638.0,810238.0,6490003.0
1,20,96.0,0,11229.0,530233.0,182134.0,348099.0,2784995.0
3,5,13.0,0,8270.0,203111.0,57725.0,145386.0,1158999.0
1,41,95.0,0,83916.0,4204192.0,1220978.0,2983214.0,24163000.0
3,7,7.0,0,9965.0,223415.0,60886.0,162529.0,1210000.0
1,13,31.0,0,27389.0,1062693.0,367560.0,695133.0,5620000.0
3,23,86.0,1,10247.0,251769.0,116816.0,134953.0,1074999.0
1,50,52.0,0,44396.0,1281713.0,541187.0,740526.0,6000000.0
3,8,15.0,1,10576.0,200944.0,97828.0,103116.0,779002.0
1,20,110.0,0,48620.0,2467951.0,699642.0,1768309.0,14150005.0
3,14,16.0,1,17065.0,365362.0,167920.0,197442.0,1530003.0
3,72,36.0,0,93353.0,2522398.0,631066.0,1891332.0,15086000.0
1,13,115.0,1,6866.0,195750.0,80058.0,115692.0,905000.0
3,19,96.0,0,11085.0,406820.0,162728.0,244092.0,1965000.0
1,8,78.0,0,24059.0,988584.0,288467.0,700117.0,5635004.0
3,29,14.0,0,24001.0,807874.0,218169.0,589705.0,4760000.0
3,36,5.0,0,23980.0,751773.0,194478.0,557295.0,4526000.0
1,7,82.0,0,23079.0,790456.0,195018.0,595438.0,3601496.0
1,25,14.0,0,67671.0,3931008.0,892580.0,3038428.0,24415000.0
3,164,2.0,0,129522.0,5195127.0,1402723.0,3792404.0,30800000.0
5,57,9.0,0,62045.0,913805.0,384697.0,529108.0,3559004.0
3,15,6.0,0,26060.0,609022.0,253303.0,355719.0,2800004.0
3,14,11.0,0,13263.0,321097.0,61275.0,259822.0,2057001.0
1,18,103.0,0,45148.0,1769234.0,498121.0,1271113.0,9691999.0
3,13,106.0,0,25980.0,642226.0,312799.0,329426.0,2632000.0
3,14,13.0,0,17940.0,442400.0,104052.0,338348.0,2723001.0
3,19,88.0,0,40294.0,690639.0,415834.0,274805.0,2023006.0
3,98,8.0,0,107939.0,4918780.0,1377302.0,3541479.0,28584000.0
3,10,18.0,1,9082.0,393796.0,125513.0,268282.0,2167000.0
4,15,53.0,1,12208.0,165296.0,80995.0,84301.0,547000.0
3,22,32.0,1,33224.0,484738.0,193031.0,291707.0,2021998.0
3,4,9.0,0,5772.0,122424.0,28571.0,93853.0,574501.0
3,21,89.0,1,41762.0,1133421.0,408015.0,725406.0,5835995.0
